stop,2022-02-25 15:00:00,2022-02-25 15:10:00,2022-02-25 15:20:00,2022-02-25 15:30:00,2022-02-25 15:40:00,2022-02-25 15:50:00,2022-02-25 16:00:00,2022-02-25 16:10:00,2022-02-25 16:20:00,2022-02-25 16:30:00,2022-02-25 16:40:00,2022-02-25 16:50:00,0,1,2,3,4,5,6,7,8,9,10,11
5105301,0.0,0.0,3.4844593942892383,0.0,3.4844593942892383,0.0,0.0,0.0,3.4844593942892383,0.0,3.4844593942892383,0.0,-31.363283,-30.19762,1.5663849,-10.429508,27.927515,12.048792,18.334507,16.456875,-14.2567,16.04977,-33.677555,-3.693903
5105303,0.0,0.0,3.0940147752789424,0.0,3.0940147752789424,0.0,0.0,0.0,3.0940147752789424,0.0,3.0940147752789424,0.0,-30.704685,-30.19795,1.8518331,-8.445595,26.663914,11.2175,17.571163,15.5545,-14.498024,18.567802,-28.53128,-4.827362
5105304,0.0,0.0,2.6481390965512577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6481390965512577,0.0,-21.619234,-26.937777,10.526163,-12.60873,21.105053,9.266148,0.85399866,21.946308,-12.825081,27.868607,1.9298353,-10.604021
5105913,0.0,4.183287182026476,4.183287182026476,4.183287182026476,4.183287182026476,0.0,4.183287182026476,0.0,4.183287182026476,4.183287182026476,0.0,0.0,-29.69725,-21.20403,-9.248059,-20.071987,10.996595,18.748991,53.76062,4.7251673,7.961668,29.210327,-37.424885,33.37313
5105914,0.0,2.73155117626246,2.73155117626246,2.73155117626246,0.0,2.73155117626246,0.0,0.0,2.73155117626246,2.73155117626246,0.0,0.0,-12.658524,-35.889786,17.629059,-3.332703,27.85741,5.3551807,18.678019,15.006754,-0.8279724,42.10509,-25.227661,0.7273874
5105915,0.0,4.530294800429601,4.530294800429601,4.530294800429601,0.0,4.530294800429601,0.0,4.530294800429601,4.530294800429601,0.0,4.530294800429601,4.530294800429601,-30.26786,-9.810012,38.599648,-38.584923,59.8686,12.033746,17.816755,21.73847,-21.445086,27.89119,-39.104168,-12.665684
5105916,0.0,5.707168200558501,5.707168200558501,0.0,5.707168200558501,5.707168200558501,0.0,5.707168200558501,5.707168200558501,0.0,5.707168200558501,5.707168200558501,-31.517923,-1.093153,19.303448,-64.28764,91.33511,9.923884,14.404258,21.108633,-29.63054,27.26331,-65.64792,-17.912786
5105917,0.0,6.811173487406723,0.0,6.811173487406723,6.811173487406723,6.811173487406723,6.811173487406723,6.811173487406723,6.811173487406723,0.0,6.811173487406723,6.811173487406723,-72.31565,33.766895,9.349077,-37.822033,56.711815,20.160862,76.259026,-2.8185835,-41.018055,19.98634,-62.43648,4.569511
5105918,0.0,8.75147646221137,0.0,8.75147646221137,8.75147646221137,8.75147646221137,8.75147646221137,8.75147646221137,0.0,8.75147646221137,8.75147646221137,8.75147646221137,-69.72372,49.056076,5.0636406,-71.40224,66.995026,7.2119045,69.77183,-23.54917,-47.79226,32.47101,-39.93551,31.675507
5105919,0.0,10.852830249850584,0.0,10.852830249850584,10.852830249850584,10.852830249850584,10.852830249850584,10.852830249850584,0.0,10.852830249850584,0.0,10.852830249850584,-74.106575,51.0874,-12.489851,-80.85206,69.21686,11.619459,113.84702,-56.48706,-35.079044,69.37477,-24.986652,51.995506
5106842,2.1622097199565777,2.1622097199565777,2.1622097199565777,0.0,2.1622097199565777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.583534,-27.60788,-4.2337093,-20.558336,26.666138,1.4238946,6.9387016,18.936222,-14.608875,40.93013,-1.6239147,-6.6294084
5106843,0.0,7.458894248558498,0.0,7.458894248558498,0.0,0.0,7.458894248558498,0.0,0.0,7.458894248558498,0.0,7.458894248558498,-34.04533,16.953657,-8.071495,-16.310423,-5.565439,10.082563,77.24409,-33.111576,15.762138,46.38601,-1.3160954,49.290615
5106844,0.0,0.0,0.0,10.519757262409884,10.519757262409884,0.0,10.519757262409884,10.519757262409884,0.0,10.519757262409884,10.519757262409884,0.0,-104.96585,19.51835,-19.769932,-65.81,15.460536,14.772844,89.80167,-32.558315,-74.01005,-24.284946,11.260431,67.807274
5106845,0.0,0.0,2.5776425462272567,0.0,2.5776425462272567,0.0,2.5776425462272567,0.0,0.0,0.0,0.0,0.0,-29.99634,-19.317421,-9.489908,-17.922543,11.206242,17.119583,25.964184,10.932041,-6.2602735,35.036823,6.1674414,3.1996536
5106846,0.0,0.0,2.3420596378865044,0.0,2.3420596378865044,0.0,2.3420596378865044,0.0,0.0,0.0,0.0,0.0,-29.584095,-20.31208,-8.246597,-15.619567,11.703836,15.978107,24.64426,10.700972,-7.1879387,35.35531,6.7233124,1.6451292
5106847,2.206804253369539,0.0,2.206804253369539,0.0,2.206804253369539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.470688,-30.646883,-6.8480053,-19.535372,21.143097,1.6649203,14.807713,11.529971,-15.281747,36.038097,3.465682,-1.8996744
5107623,0.0,2.132736457976512,0.0,0.0,0.0,2.132736457976512,0.0,0.0,2.132736457976512,2.132736457976512,0.0,0.0,-12.605529,-32.81379,8.81706,5.9934397,28.609268,-2.5152354,13.849022,9.451206,-9.828598,43.336697,-10.135691,-9.171612
5107624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6351267622561425,0.0,1.6351267622561425,0.0,0.0,-25.186848,-31.628414,4.428219,-3.0207605,23.420574,-0.19116116,12.453972,2.5877495,-22.503967,36.697605,20.902084,-8.852795
5107625,0.0,1.6648916056941894,0.0,0.0,0.0,1.6648916056941894,0.0,1.6648916056941894,0.0,1.6648916056941894,0.0,0.0,-18.93289,-28.783558,9.741556,-5.2174006,32.14379,-1.1166425,5.433514,10.716546,-21.085827,44.84514,12.275316,-14.607849
5107626,0.0,6.36007802803482,0.0,6.36007802803482,0.0,6.36007802803482,0.0,6.36007802803482,0.0,6.36007802803482,0.0,6.36007802803482,-29.906853,-11.542322,32.929543,-24.419159,65.80567,-8.736395,27.86422,-18.143435,-31.91809,62.09341,-3.2463703,-4.007717
5107627,6.488579100429241,6.488579100429241,0.0,0.0,6.488579100429241,6.488579100429241,0.0,0.0,6.488579100429241,6.488579100429241,0.0,6.488579100429241,4.1735277,-20.38663,-24.138153,-37.8043,65.77066,-40.527847,58.744186,-27.813046,-7.6576176,51.409286,-76.67111,28.00827
5107628,6.728630939861057,0.0,6.728630939861057,0.0,6.728630939861057,0.0,6.728630939861057,0.0,6.728630939861057,6.728630939861057,0.0,6.728630939861057,-9.016101,-3.727996,-62.017952,-103.45537,10.081068,-11.656322,113.84508,-45.22166,25.135181,10.288497,-32.260315,96.909706
5107629,6.749811054334063,0.0,6.749811054334063,0.0,6.749811054334063,0.0,6.749811054334063,0.0,6.749811054334063,0.0,6.749811054334063,0.0,-18.249008,0.42523956,-40.161777,-98.082,10.414671,3.3656216,63.888588,23.866892,-1.2884569,-14.008742,-44.755215,57.379578
5107630,6.686181528851165,0.0,6.686181528851165,0.0,6.686181528851165,0.0,6.686181528851165,0.0,6.686181528851165,0.0,6.686181528851165,0.0,-18.317225,0.13652754,-39.7444,-97.08881,10.47345,3.3775387,63.394928,23.721127,-1.4310107,-13.513549,-44.217834,56.708492
5107631,6.761153693476942,0.0,6.761153693476942,0.0,6.761153693476942,0.0,6.761153693476942,0.0,6.761153693476942,0.0,6.761153693476942,0.0,-18.236847,0.4766941,-40.236176,-98.259056,10.40419,3.363493,63.976585,23.892878,-1.2630444,-14.097019,-44.850998,57.49921
5107632,6.763112950095057,0.0,6.763112950095057,0.0,6.763112950095057,0.0,6.763112950095057,0.0,6.763112950095057,0.0,6.763112950095057,0.0,-18.234747,0.48558545,-40.249027,-98.28964,10.402374,3.3631306,63.991776,23.89737,-1.258656,-14.1122675,-44.867554,57.51988
5107633,6.73979287766389,0.0,6.73979287766389,0.0,6.73979287766389,0.0,6.73979287766389,0.0,6.73979287766389,0.0,6.73979287766389,0.0,-18.259747,0.37977552,-40.09606,-97.92564,10.423916,3.3675041,63.810867,23.843939,-1.3109045,-13.930778,-44.67061,57.27392
5107634,24.01191487529016,24.01191487529016,24.01191487529016,24.01191487529016,24.01191487529016,24.01191487529016,24.01191487529016,24.01191487529016,24.01191487529016,24.01191487529016,24.01191487529016,24.01191487529016,-16.433105,149.19086,-44.601784,-487.18652,180.04678,-50.331825,259.50934,-36.814087,-21.163399,-59.357307,-249.0438,276.44437
5107635,0.0,9.746215824522086,0.0,9.746215824522086,0.0,9.746215824522086,0.0,9.746215824522086,9.746215824522086,9.746215824522086,0.0,9.746215824522086,-29.99152,-14.349113,46.699112,-26.797403,94.75696,-20.053076,76.361,-44.223446,-29.742561,51.80845,-61.309643,16.738194
5107636,27.889245489966,27.889245489966,27.889245489966,27.889245489966,27.889245489966,27.889245489966,27.889245489966,27.889245489966,27.889245489966,27.889245489966,27.889245489966,27.889245489966,-14.971329,178.15817,-52.468163,-567.0299,206.43121,-59.206825,299.5532,-44.11566,-21.930893,-75.162384,-291.23618,323.31314
5107637,8.862539173410575,0.0,0.0,0.0,8.862539173410575,8.862539173410575,0.0,0.0,8.862539173410575,8.862539173410575,0.0,0.0,9.861694,-52.30933,-37.11191,-40.47513,54.525387,-54.345116,77.50023,-29.995533,-15.912882,33.041195,-82.36168,53.28952
5107638,6.395530131745199,0.0,0.0,0.0,6.395530131745199,0.0,6.395530131745199,0.0,6.395530131745199,0.0,6.395530131745199,0.0,-31.643684,0.9554014,-42.845753,-50.09335,5.7985764,-9.996723,69.173645,5.237543,-22.673355,-8.126966,-33.03341,40.363552
5107639,6.180504828598419,0.0,0.0,0.0,6.180504828598419,0.0,6.180504828598419,0.0,6.180504828598419,0.0,6.180504828598419,0.0,-31.436646,-0.092098236,-41.26692,-48.164536,6.163435,-9.504953,67.23534,5.343996,-22.462784,-6.5585823,-31.510939,38.5422
5107640,5.789513388054719,0.0,0.0,0.0,5.789513388054719,0.0,5.789513388054719,0.0,5.789513388054719,0.0,5.789513388054719,0.0,-31.060184,-1.9968271,-38.39604,-44.65728,6.826887,-8.610745,63.71082,5.5375595,-22.0799,-3.7067184,-28.742561,35.230343
5107641,0.0,2.387533532796418,0.0,0.0,2.387533532796418,0.0,0.0,0.0,2.387533532796418,0.0,2.387533532796418,0.0,-29.989784,-26.054798,3.1409516,9.266708,28.730911,4.367917,10.573288,15.517942,-21.853464,29.636864,-21.776514,-16.792557
5107642,0.0,2.2180467833412805,0.0,0.0,2.2180467833412805,0.0,0.0,0.0,2.2180467833412805,0.0,0.0,0.0,-28.394894,-29.823334,-0.42409277,11.055048,25.856884,5.1606226,16.790012,9.849281,-17.328793,38.106693,-13.745005,-14.659969
5107643,0.0,2.2157889485610545,0.0,0.0,2.2157889485610545,0.0,0.0,0.0,2.2157889485610545,0.0,0.0,0.0,-28.391932,-29.823717,-0.41947365,11.051199,25.847513,5.1600833,16.784649,9.847809,-17.327856,38.107117,-13.718544,-14.659105
5107644,0.0,2.1318481634534097,0.0,0.0,0.0,2.1318481634534097,0.0,0.0,2.1318481634534097,0.0,0.0,0.0,-16.98835,-29.311344,10.566195,7.873715,28.271025,2.6386032,11.215819,16.334995,-12.170615,44.001984,-9.894414,-17.897572
5107912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7595167486867265,0.0,0.0,2.7595167486867265,0.0,-32.234047,-23.755665,11.4323435,-10.0686035,30.153221,2.1978865,2.0369415,13.923678,-34.87074,26.554317,20.16517,-19.1268
5107913,2.0356894848569507,0.0,0.0,2.0356894848569507,2.0356894848569507,0.0,0.0,0.0,0.0,2.0356894848569507,0.0,0.0,-28.621853,-34.34046,-5.275148,1.0956635,14.903418,-4.2118235,25.292587,-2.7077594,-20.913294,35.657185,2.919362,3.4605083
5107914,2.8746170530780657,0.0,0.0,2.8746170530780657,2.8746170530780657,0.0,0.0,0.0,0.0,2.8746170530780657,2.8746170530780657,0.0,-31.566895,-31.543903,-4.434582,-3.9520407,16.796726,-8.858881,22.997852,-0.59478855,-28.13225,24.317142,-8.204187,8.088161
5107915,0.0,4.626408744192474,4.626408744192474,4.626408744192474,4.626408744192474,0.0,0.0,4.626408744192474,4.626408744192474,4.626408744192474,4.626408744192474,0.0,-39.582535,-30.174175,15.806467,-33.184498,52.253345,7.209011,19.392197,14.644635,-32.08441,11.76894,-44.118576,8.9941845
5107916,0.0,7.572318923691388,7.572318923691388,7.572318923691388,7.572318923691388,7.572318923691388,0.0,7.572318923691388,7.572318923691388,7.572318923691388,7.572318923691388,0.0,-34.036507,-27.711464,39.01234,-62.60627,94.37811,6.095003,19.721395,29.91295,-37.546833,14.985162,-101.51844,12.650073
5107917,4.603521744870139,0.0,0.0,0.0,0.0,0.0,4.603521744870139,0.0,0.0,0.0,4.603521744870139,0.0,-15.431549,-2.1062698,-15.175047,-45.194393,1.6842937,-7.6402903,25.474163,19.027615,-17.531164,16.113518,22.391933,17.392494
5107918,0.0,0.0,0.0,0.0,0.0,0.0,2.9952504201131487,2.9952504201131487,0.0,0.0,2.9952504201131487,0.0,-34.02415,-9.785162,2.8639884,-23.762226,18.86428,7.7897315,16.078789,13.712269,-28.886845,23.195883,30.360216,-6.3335524
5107919,0.0,0.0,0.0,0.0,0.0,0.0,2.5113801447250887,2.5113801447250887,0.0,0.0,2.5113801447250887,0.0,-32.644806,-13.083184,3.0658922,-18.748192,18.506687,7.279296,15.342686,12.854705,-26.871323,25.67168,27.434511,-7.5412245
5107920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.283633087913867,0.0,0.0,2.283633087913867,0.0,-31.07029,-24.8671,10.170248,-7.077561,27.824688,2.6173162,3.672689,12.971761,-31.687212,28.618088,18.800106,-18.209782
5108198,0.0,0.0,0.0,0.0,0.0,0.0,1.7192370085526627,0.0,0.0,0.0,1.7192370085526627,0.0,-27.170746,-19.804768,1.6536696,-1.2296371,11.071907,7.358937,15.280668,12.014181,-15.278152,31.104443,13.360157,-7.6942196
5108199,0.0,0.0,0.0,0.0,0.0,0.0,1.8915041883896235,0.0,0.0,0.0,1.8915041883896235,0.0,-27.339584,-18.763111,1.4071645,-2.081862,10.512917,7.6323724,15.657268,12.375942,-15.164703,30.361248,13.471441,-7.0814924
5108200,0.0,0.0,0.0,0.0,0.0,0.0,1.8744856678509692,0.0,0.0,0.0,1.8744856678509692,0.0,-27.322903,-18.866016,1.4315174,-1.9976683,10.568141,7.6053576,15.620064,12.340203,-15.17591,30.43467,13.460447,-7.1420245
5108201,0.0,0.0,0.0,0.0,0.0,0.0,1.939654703374469,0.0,0.0,0.0,1.939654703374469,0.0,-27.386776,-18.471954,1.3382638,-2.320067,10.356672,7.7087984,15.762531,12.477058,-15.132994,30.153519,13.502546,-6.910228
5108202,0.0,0.0,0.0,0.0,0.0,0.0,1.965289318368204,0.0,0.0,0.0,1.965289318368204,0.0,-27.4119,-18.316948,1.301582,-2.4468842,10.273491,7.7494884,15.818572,12.530891,-15.116113,30.042927,13.519107,-6.8190494
5108203,0.0,0.0,2.164773328173164,0.0,0.0,0.0,2.164773328173164,0.0,0.0,0.0,2.164773328173164,0.0,-23.202118,-17.83427,2.7112145,-17.805264,11.299436,12.611501,13.535423,18.980793,-8.014988,28.12469,10.693099,-1.6146421
5108204,0.0,0.0,2.475856575672767,0.0,0.0,0.0,2.475856575672767,0.0,0.0,0.0,0.0,0.0,-21.45058,-19.935257,-1.5468485,-19.255474,8.279587,14.622528,20.688852,14.736911,-2.189271,35.380924,16.73827,2.281826
5108205,0.0,0.0,2.722783714199747,0.0,0.0,0.0,2.722783714199747,0.0,0.0,0.0,2.722783714199747,0.0,-22.613468,-14.646628,2.34967,-24.270327,9.920048,14.66887,14.054375,21.707214,-5.8509216,25.444708,10.291899,1.5287514
5108206,0.0,0.0,2.7729158693526523,0.0,0.0,0.0,2.7729158693526523,0.0,0.0,0.0,2.7729158693526523,0.0,-22.560583,-14.360247,2.3171883,-24.851152,9.796123,14.853707,14.100996,21.952158,-5.6565003,25.203936,10.255856,1.8111572
5108207,0.0,0.0,2.768709944148938,0.0,0.0,0.0,2.768709944148938,0.0,0.0,0.0,2.768709944148938,0.0,-22.565022,-14.384275,2.319915,-24.802422,9.806517,14.8382,14.097087,21.931606,-5.6728125,25.224134,10.258878,1.7874632
5108208,0.0,0.0,2.86689927343504,0.0,0.0,0.0,2.86689927343504,0.0,0.0,0.0,2.86689927343504,0.0,-22.461441,-13.823365,2.2562954,-25.940037,9.563797,15.200221,14.188401,22.411358,-5.2920146,24.752556,10.188282,2.3405857
5108209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5108210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5108211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5108212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5108213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5108214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5108215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5108216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5108217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5108218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.485748,-30.200571,4.11381,7.275611,16.650698,4.6300416,11.522181,8.40378,-16.410372,38.521553,12.24954,-13.8092785
5108486,35.876488463620426,35.876488463620426,35.876488463620426,35.876488463620426,35.876488463620426,35.876488463620426,35.876488463620426,35.876488463620426,35.876488463620426,35.876488463620426,35.876488463620426,35.876488463620426,-11.960098,237.83032,-68.67274,-731.5061,260.78278,-77.48913,382.0428,-59.15676,-23.511902,-107.72055,-378.1519,419.86215
5108487,34.014270944057714,34.014270944057714,34.014270944057714,34.014270944057714,34.014270944057714,34.014270944057714,34.014270944057714,34.014270944057714,34.014270944057714,34.014270944057714,34.014270944057714,34.014270944057714,-12.66217,223.91785,-64.89467,-693.1587,248.11075,-73.22666,362.81042,-55.64991,-23.143318,-100.12959,-357.88757,397.35184
5108488,33.52497687983875,33.52497687983875,33.52497687983875,33.52497687983875,33.52497687983875,33.52497687983875,33.52497687983875,33.52497687983875,33.52497687983875,33.52497687983875,33.52497687983875,33.52497687983875,-12.846649,220.26234,-63.902016,-683.083,244.7812,-72.10669,357.75723,-54.72854,-23.046455,-98.13504,-352.56317,391.43732
5108489,30.70711184494107,30.70711184494107,30.70711184494107,30.70711184494107,30.70711184494107,30.70711184494107,30.70711184494107,30.70711184494107,30.70711184494107,30.70711184494107,30.70711184494107,30.70711184494107,-13.908981,199.21024,-58.185066,-625.05646,225.6062,-65.65675,328.65518,-49.42211,-22.488655,-86.64876,-321.8997,357.37524
5108490,29.915473741149192,29.915473741149192,29.915473741149192,29.915473741149192,29.915473741149192,29.915473741149192,29.915473741149192,29.915473741149192,29.915473741149192,29.915473741149192,29.915473741149192,29.915473741149192,-14.207428,193.29596,-56.57898,-608.75476,220.21927,-63.84474,320.4794,-47.931362,-22.331947,-83.42178,-313.28522,347.80597
5108491,0.0,25.700356218542478,25.700356218542478,25.700356218542478,25.700356218542478,25.700356218542478,25.700356218542478,25.700356218542478,25.700356218542478,25.700356218542478,25.700356218542478,25.700356218542478,-97.11524,160.36514,22.881866,-356.17047,191.69449,55.09916,255.24094,-45.33319,1.6847534,-52.01738,-307.43732,214.07423
5108902,0.0,13.780103379102329,0.0,13.780103379102329,13.780103379102329,13.780103379102329,13.780103379102329,13.780103379102329,13.780103379102329,13.780103379102329,13.780103379102329,13.780103379102329,-91.93468,76.583435,3.3866673,-96.11469,99.85498,2.7566261,159.50984,-58.799995,-51.074795,-3.2915154,-140.35168,79.76546
5108903,34.098512962114135,34.098512962114135,34.098512962114135,34.098512962114135,34.098512962114135,34.098512962114135,34.098512962114135,34.098512962114135,34.098512962114135,34.098512962114135,34.098512962114135,34.098512962114135,-12.630417,224.5472,-65.06561,-694.89343,248.684,-73.419464,363.68045,-55.808624,-23.159988,-100.47296,-358.80432,398.37018
5108904,9.581685183880298,0.0,9.581685183880298,9.581685183880298,9.581685183880298,9.581685183880298,0.0,9.581685183880298,9.581685183880298,0.0,9.581685183880298,0.0,-43.247902,-24.204294,19.103249,-127.57569,88.56951,-9.779842,52.735695,35.452473,-65.39527,-15.019947,-92.40376,31.215933
5108905,21.04704160740701,0.0,21.04704160740701,0.0,21.04704160740701,21.04704160740701,21.04704160740701,21.04704160740701,21.04704160740701,21.04704160740701,21.04704160740701,21.04704160740701,14.925552,108.55931,-103.12043,-481.543,153.15889,-72.52442,246.22794,-85.84256,-14.697006,-84.77834,-126.381294,261.76328
5108906,10.21985372268568,10.21985372268568,10.21985372268568,0.0,10.21985372268568,10.21985372268568,10.21985372268568,10.21985372268568,10.21985372268568,10.21985372268568,0.0,10.21985372268568,18.768688,35.490955,-53.39093,-228.58577,100.17833,-30.689716,116.94279,-25.846735,6.7772617,37.65538,-54.08454,107.6334
5108908,27.573445579946103,27.573445579946103,27.573445579946103,27.573445579946103,27.573445579946103,27.573445579946103,27.573445579946103,27.573445579946103,27.573445579946103,27.573445579946103,27.573445579946103,27.573445579946103,-15.090424,175.79881,-51.827473,-560.52686,204.28224,-58.48397,296.29175,-43.520927,-21.868378,-73.87506,-287.7997,319.4958
5108909,10.1593377207975,10.1593377207975,10.1593377207975,10.1593377207975,10.1593377207975,0.0,10.1593377207975,10.1593377207975,10.1593377207975,10.1593377207975,0.0,10.1593377207975,-35.29872,26.504581,-54.28776,-188.18237,50.445885,-11.380661,150.89223,-49.531796,-5.528557,5.8451653,-43.724648,132.36986
5108910,0.0,28.340773468211328,28.340773468211328,28.340773468211328,28.340773468211328,28.340773468211328,28.340773468211328,0.0,28.340773468211328,28.340773468211328,28.340773468211328,28.340773468211328,-51.46119,158.14462,-3.9184685,-240.03816,96.76995,75.37207,299.12292,-41.566803,140.2591,-38.57666,-493.33496,267.55576
5108912,25.775298268054744,25.775298268054744,25.775298268054744,25.775298268054744,25.775298268054744,25.775298268054744,25.775298268054744,25.775298268054744,25.775298268054744,25.775298268054744,25.775298268054744,25.775298268054744,-15.768333,162.365,-48.17938,-523.4988,192.04623,-54.36813,277.72104,-40.13479,-21.512459,-66.545334,-268.23254,297.75995
5108913,0.0,14.467776017442135,0.0,14.467776017442135,14.467776017442135,14.467776017442135,0.0,14.467776017442135,14.467776017442135,14.467776017442135,14.467776017442135,14.467776017442135,-89.388596,17.090796,47.757416,-42.28741,164.10695,-25.350382,95.15556,-58.854866,-89.325554,5.905922,-193.9453,20.446547
5108914,0.0,0.0,0.0,9.437350969563155,9.437350969563155,0.0,9.437350969563155,0.0,0.0,0.0,9.437350969563155,0.0,-98.51306,22.643627,-19.127117,1.1368566,-23.490253,41.555443,76.36931,5.224374,-32.913475,-7.2954435,-38.577103,30.802523
5108915,0.0,0.0,0.0,0.0,0.0,0.0,4.371042529593082,0.0,4.371042529593082,0.0,0.0,0.0,-26.23914,-16.330477,-10.007607,-4.0442805,-0.25959396,11.20977,51.0443,2.0494566,-0.69802,24.871328,3.8001108,12.486998
5108916,0.0,0.0,2.7031089132627133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.98495,-31.104061,6.2304277,-10.6698065,18.740055,10.305765,8.126711,15.934549,-7.707386,37.200928,8.559853,-8.19662
5108917,0.0,0.0,3.5844952049960144,0.0,0.0,0.0,3.5844952049960144,0.0,0.0,0.0,3.5844952049960144,0.0,-21.704447,-9.724085,1.7913507,-34.25404,7.789919,17.845976,14.855766,25.917507,-2.5090466,21.306122,9.672342,6.3829594
5108918,0.0,0.0,4.810290828776705,0.0,0.0,0.0,4.810290828776705,0.0,0.0,0.0,4.810290828776705,0.0,-20.411346,-2.7217102,0.99713755,-48.456,4.759781,22.365452,15.99576,31.906704,2.244811,15.41893,8.791012,13.288131
5108919,8.224288899038434,8.224288899038434,8.224288899038434,8.224288899038434,0.0,0.0,8.224288899038434,8.224288899038434,8.224288899038434,0.0,8.224288899038434,0.0,-16.947023,20.038132,8.321025,-151.71465,34.00467,3.3783607,47.455418,58.860245,-25.101934,-16.74164,-13.800566,55.119328
5108920,7.58854662928652,7.58854662928652,0.0,7.58854662928652,7.58854662928652,7.58854662928652,7.58854662928652,0.0,7.58854662928652,7.58854662928652,7.58854662928652,7.58854662928652,-23.87258,23.192457,-24.91634,-57.517788,32.19123,-24.633463,104.47176,-24.541216,-5.737746,17.385664,-100.95115,70.215
5108921,8.516472257629497,8.516472257629497,0.0,8.516472257629497,8.516472257629497,8.516472257629497,8.516472257629497,0.0,8.516472257629497,8.516472257629497,8.516472257629497,8.516472257629497,-23.675327,29.721334,-28.466133,-65.440704,34.091515,-28.211796,115.837616,-28.569717,-4.432696,14.801176,-114.79328,80.489456
5108922,6.4958617813653,6.4958617813653,0.0,0.0,0.0,0.0,6.4958617813653,6.4958617813653,6.4958617813653,6.4958617813653,0.0,0.0,7.0574937,-5.793579,-26.357151,-97.05513,35.24022,-33.273937,56.00334,-0.355031,-21.037464,21.941177,28.35815,52.397095
5108923,10.913164249312636,10.913164249312636,0.0,10.913164249312636,10.913164249312636,10.913164249312636,10.913164249312636,0.0,10.913164249312636,10.913164249312636,10.913164249312636,10.913164249312636,-23.165848,46.584473,-37.634727,-85.90441,38.999687,-37.45409,145.19388,-38.974743,-1.0619574,8.125809,-150.54549,107.02687
5108924,6.982731601217576,0.0,6.982731601217576,6.982731601217576,6.982731601217576,6.982731601217576,0.0,0.0,6.982731601217576,6.982731601217576,6.982731601217576,6.982731601217576,-19.777662,-24.474625,-3.4258237,-65.17946,47.22492,-20.184189,78.853905,-24.987402,-3.9811163,5.471225,-106.626495,61.61957
5108925,0.0,0.0,0.0,0.0,0.0,5.15487346744716,5.15487346744716,0.0,5.15487346744716,5.15487346744716,0.0,0.0,-5.903329,-20.64457,-6.0451365,-13.1099415,10.757491,-1.9415588,61.309,-8.047615,10.851777,34.596046,-12.916832,30.901516
5108926,5.419482298585329,5.419482298585329,0.0,5.419482298585329,5.419482298585329,5.419482298585329,0.0,0.0,5.419482298585329,5.419482298585329,5.419482298585329,5.419482298585329,-22.137796,-16.35057,0.015882492,-16.901775,50.261982,-26.762539,51.030792,-13.888715,-22.468693,27.653908,-85.81755,22.228533
